X [s],Trigno sensor (EMG) 1: EMG 1 [Volts],Trigno sensor (EMG) 2: EMG 2 [Volts]
1.045000e-001,-6.138209e-006,1.714873e-005
1.050000e-001,-6.444063e-006,1.865101e-005
1.055000e-001,-6.281645e-006,2.039747e-005
1.060000e-001,-6.395850e-006,2.023941e-005
1.065000e-001,-7.935207e-006,1.805236e-005
1.070000e-001,-7.634796e-006,1.573822e-005
1.075000e-001,-4.461197e-006,1.388400e-005
1.080000e-001,-2.549472e-006,1.379719e-005
1.085000e-001,-3.152681e-006,1.536568e-005
1.090000e-001,-4.625661e-006,1.662150e-005
1.095000e-001,-6.414074e-006,1.428901e-005
1.100000e-001,-7.962974e-006,8.041964e-006
1.105000e-001,-6.240418e-006,3.267199e-006
1.110000e-001,-4.282022e-006,1.860283e-006
1.115000e-001,-6.371170e-006,2.315617e-006
1.120000e-001,-7.548173e-006,2.507316e-006
1.125000e-001,-7.214102e-006,3.255368e-006
1.130000e-001,-7.186716e-006,6.485070e-006
1.135000e-001,-5.951862e-006,1.109302e-005
1.140000e-001,-5.783677e-006,1.355153e-005
1.145000e-001,-7.020372e-006,1.252238e-005
1.150000e-001,-6.033677e-006,8.770486e-006
1.155000e-001,-3.540133e-006,4.008763e-006
1.160000e-001,-2.530830e-006,-3.036061e-007
1.165000e-001,-3.328207e-006,-1.924227e-006
1.170000e-001,-4.145597e-006,1.271554e-007
1.175000e-001,-4.944250e-006,4.152247e-006
1.180000e-001,-5.090229e-006,7.824836e-006
1.185000e-001,-3.472686e-006,1.086817e-005
1.190000e-001,-2.818635e-006,1.359258e-005
1.195000e-001,-3.138172e-006,1.453695e-005
1.200000e-001,-1.510723e-006,1.520622e-005
1.205000e-001,-4.252943e-007,1.590434e-005
1.210000e-001,-2.538926e-006,1.732234e-005
1.215000e-001,-4.247840e-006,1.800587e-005
1.220000e-001,-3.764905e-006,1.631185e-005
1.225000e-001,-1.749746e-006,1.385529e-005
1.230000e-001,-4.179899e-007,1.178525e-005
1.235000e-001,-2.032080e-006,1.042544e-005
1.240000e-001,-2.847076e-006,8.851961e-006
1.245000e-001,-3.425940e-006,8.556369e-006
1.250000e-001,-4.602609e-006,7.666768e-006
1.255000e-001,-2.798405e-006,6.255507e-006
1.260000e-001,-1.850008e-006,6.195981e-006
1.265000e-001,-4.290675e-006,7.812488e-006
1.270000e-001,-4.716823e-006,1.087204e-005
1.275000e-001,-3.293680e-006,1.260460e-005
1.280000e-001,-1.669722e-006,1.197244e-005
1.285000e-001,1.303015e-006,1.004257e-005
1.290000e-001,2.129094e-006,9.267507e-006
1.295000e-001,-9.857397e-007,9.203958e-006
1.300000e-001,-4.218795e-006,9.555635e-006
1.305000e-001,-4.657064e-006,9.297476e-006
1.310000e-001,-3.814655e-006,5.563099e-006
1.315000e-001,-5.069006e-006,-8.155566e-007
1.320000e-001,-7.808417e-006,-3.419678e-006
1.325000e-001,-6.620771e-006,2.502560e-006
1.330000e-001,-3.525801e-006,1.462948e-005
1.335000e-001,-4.084280e-006,2.362454e-005
1.340000e-001,-6.217191e-006,2.405399e-005
1.345000e-001,-5.222853e-006,2.017573e-005
1.350000e-001,-2.022542e-006,1.764635e-005
1.355000e-001,-2.590817e-006,1.839737e-005
1.360000e-001,-6.388012e-006,1.726134e-005
1.365000e-001,-8.116453e-006,1.455294e-005
1.370000e-001,-8.784556e-006,1.312000e-005
1.375000e-001,-8.257039e-006,1.008156e-005
1.380000e-001,-8.510107e-006,8.134652e-006
1.385000e-001,-1.077670e-005,9.274427e-006
1.390000e-001,-1.071238e-005,1.091176e-005
1.395000e-001,-8.638268e-006,1.006711e-005
1.400000e-001,-7.160545e-006,7.487590e-006
1.405000e-001,-5.044775e-006,6.412938e-006
1.410000e-001,-2.646447e-006,6.877304e-006
1.415000e-001,-2.969458e-006,8.149500e-006
1.420000e-001,-2.914758e-006,9.513225e-006
1.425000e-001,-9.596106e-007,1.117433e-005
1.430000e-001,1.027263e-006,1.208708e-005
1.435000e-001,1.613975e-006,1.187618e-005
1.440000e-001,1.635070e-006,1.164652e-005
1.445000e-001,1.012098e-006,1.126265e-005
1.450000e-001,4.230301e-008,9.332052e-006
1.455000e-001,4.107359e-008,9.095608e-006
1.460000e-001,2.032483e-006,1.217709e-005
1.465000e-001,3.362493e-006,1.374035e-005
1.470000e-001,1.185873e-006,1.301951e-005
1.475000e-001,-1.068055e-006,1.181438e-005
1.480000e-001,-2.255980e-006,1.038613e-005
1.485000e-001,-4.980827e-006,1.082899e-005
1.490000e-001,-7.167881e-006,1.088629e-005
1.495000e-001,-5.771481e-006,8.192427e-006
1.500000e-001,-6.058072e-006,7.912629e-006
1.505000e-001,-8.765108e-006,1.039841e-005
1.510000e-001,-9.401811e-006,1.176487e-005
1.515000e-001,-8.153741e-006,9.548202e-006
1.520000e-001,-9.032521e-006,5.747239e-006
1.525000e-001,-1.099437e-005,6.035742e-006
1.530000e-001,-1.375857e-005,9.385136e-006
1.535000e-001,-1.567381e-005,1.160845e-005
1.540000e-001,-1.330603e-005,1.268406e-005
1.545000e-001,-1.073906e-005,1.270349e-005
1.550000e-001,-1.026953e-005,1.225985e-005
1.555000e-001,-9.981115e-006,1.303661e-005
1.560000e-001,-8.682624e-006,1.464744e-005
1.565000e-001,-7.724420e-006,1.526980e-005
1.570000e-001,-7.917194e-006,1.446117e-005
1.575000e-001,-8.754833e-006,1.306783e-005
1.580000e-001,-8.384369e-006,1.213942e-005
1.585000e-001,-7.620462e-006,1.178684e-005
1.590000e-001,-7.223944e-006,1.144565e-005
1.595000e-001,-5.187030e-006,1.007724e-005
1.600000e-001,-3.062647e-006,7.985092e-006
1.605000e-001,-3.127394e-006,7.486043e-006
1.610000e-001,-3.059731e-006,7.658923e-006
1.615000e-001,-2.563100e-006,8.212995e-006
1.620000e-001,-3.200343e-006,8.535413e-006
1.625000e-001,-6.504058e-006,8.149888e-006
1.630000e-001,-8.413143e-006,9.803582e-006
1.635000e-001,-7.030508e-006,1.105349e-005
1.640000e-001,-6.321828e-006,1.042179e-005
1.645000e-001,-3.943493e-006,1.021584e-005
1.650000e-001,-3.358604e-006,9.936657e-006
1.655000e-001,-6.206516e-006,9.990110e-006
1.660000e-001,-7.044749e-006,1.088287e-005
1.665000e-001,-5.463083e-006,1.124686e-005
1.670000e-001,-3.123484e-006,1.149973e-005
1.675000e-001,-1.239307e-006,1.241656e-005
1.680000e-001,-2.885924e-006,1.362270e-005
1.685000e-001,-6.736514e-006,1.356310e-005
1.690000e-001,-7.906097e-006,1.069595e-005
1.695000e-001,-7.328209e-006,6.188697e-006
1.700000e-001,-7.170860e-006,3.600340e-006
1.705000e-001,-6.793539e-006,5.297523e-006
1.710000e-001,-6.540505e-006,8.842093e-006
1.715000e-001,-6.852556e-006,1.075197e-005
1.720000e-001,-6.006100e-006,1.054521e-005
1.725000e-001,-4.278963e-006,1.142796e-005
1.730000e-001,-4.339391e-006,1.234733e-005
1.735000e-001,-7.500553e-006,1.192862e-005
1.740000e-001,-1.035480e-005,1.242458e-005
1.745000e-001,-1.057536e-005,1.123437e-005
1.750000e-001,-1.014072e-005,7.378136e-006
1.755000e-001,-1.044457e-005,2.648921e-006
1.760000e-001,-1.133456e-005,2.325527e-006
1.765000e-001,-1.157669e-005,6.922857e-006
1.770000e-001,-1.278519e-005,1.165386e-005
1.775000e-001,-1.578697e-005,1.273799e-005
1.780000e-001,-1.523320e-005,8.383387e-006
1.785000e-001,-1.180144e-005,4.734056e-006
1.790000e-001,-1.092127e-005,4.943819e-006
1.795000e-001,-9.371541e-006,5.931760e-006
1.800000e-001,-7.536397e-006,6.340650e-006
1.805000e-001,-6.177690e-006,7.484750e-006
1.810000e-001,-3.863465e-006,7.214479e-006
1.815000e-001,-2.994812e-006,6.382192e-006
1.820000e-001,-2.686887e-006,6.588710e-006
1.825000e-001,-2.330846e-006,6.808732e-006
1.830000e-001,-2.576359e-006,6.607369e-006
1.835000e-001,-3.056060e-006,7.040921e-006
1.840000e-001,-1.823575e-006,8.404488e-006
1.845000e-001,4.031307e-007,8.546214e-006
1.850000e-001,1.460898e-006,7.962077e-006
1.855000e-001,3.913462e-007,8.149175e-006
1.860000e-001,-1.030865e-006,8.709410e-006
1.865000e-001,-1.775255e-006,9.039731e-006
1.870000e-001,-2.199409e-006,1.021035e-005
1.875000e-001,-2.043270e-006,8.813956e-006
1.880000e-001,-3.713413e-006,7.154544e-006
1.885000e-001,-4.354866e-006,7.891542e-006
1.890000e-001,-1.930726e-006,8.747061e-006
1.895000e-001,-2.255912e-008,9.670549e-006
1.900000e-001,-3.163900e-009,1.039338e-005
1.905000e-001,-3.186181e-006,1.162651e-005
1.910000e-001,-6.780584e-006,1.235666e-005
1.915000e-001,-4.621971e-006,1.250794e-005
1.920000e-001,-1.427077e-006,1.326193e-005
1.925000e-001,-2.658367e-006,1.384417e-005
1.930000e-001,-3.295636e-006,1.334032e-005
1.935000e-001,-2.851739e-006,1.261110e-005
1.940000e-001,-3.860334e-006,1.338012e-005
1.945000e-001,-4.532401e-006,1.478885e-005
1.950000e-001,-4.596800e-006,1.465316e-005
1.955000e-001,-5.709167e-006,1.337454e-005
1.960000e-001,-6.868861e-006,1.233334e-005
1.965000e-001,-5.797168e-006,1.216964e-005
1.970000e-001,-3.188108e-006,1.188789e-005
1.975000e-001,-1.283523e-006,9.891603e-006
1.980000e-001,-1.067482e-006,8.133381e-006
1.985000e-001,-2.049721e-006,8.944666e-006
1.990000e-001,-2.588370e-006,1.104936e-005
1.995000e-001,-1.712179e-006,1.316031e-005
2.000000e-001,-4.189413e-008,1.368438e-005
2.005000e-001,1.555516e-006,1.257679e-005
2.010000e-001,6.484854e-007,1.182824e-005
2.015000e-001,2.773694e-007,1.085187e-005
2.020000e-001,1.289448e-006,1.188940e-005
2.025000e-001,1.373811e-006,1.397206e-005
2.030000e-001,2.976050e-007,1.285213e-005
2.035000e-001,-1.482526e-006,1.014288e-005
2.040000e-001,-2.664338e-006,7.509023e-006
2.045000e-001,-6.087332e-006,6.367495e-006
2.050000e-001,-6.940980e-006,6.658459e-006
2.055000e-001,-5.671622e-006,7.888520e-006
2.060000e-001,-5.762493e-006,8.977960e-006
2.065000e-001,-4.363547e-006,9.985165e-006
2.070000e-001,-2.766176e-006,1.229827e-005
2.075000e-001,-1.461693e-006,1.415552e-005
2.080000e-001,-1.482935e-006,1.362680e-005
2.085000e-001,-4.626889e-006,1.225951e-005
2.090000e-001,-8.538898e-006,1.215082e-005
2.095000e-001,-9.354961e-006,1.180470e-005
2.100000e-001,-8.004229e-006,1.060347e-005
2.105000e-001,-7.180130e-006,9.892045e-006
2.110000e-001,-8.016083e-006,9.709483e-006
2.115000e-001,-8.554412e-006,9.448896e-006
2.120000e-001,-7.947166e-006,1.018824e-005
2.125000e-001,-8.664729e-006,1.159580e-005
2.130000e-001,-1.065226e-005,1.264705e-005
2.135000e-001,-1.019710e-005,1.318642e-005
2.140000e-001,-7.792659e-006,1.284256e-005
2.145000e-001,-6.857550e-006,1.181653e-005
2.150000e-001,-6.848065e-006,1.128965e-005
2.155000e-001,-6.167122e-006,1.210444e-005
2.160000e-001,-5.256454e-006,1.291872e-005
2.165000e-001,-7.794393e-006,1.253603e-005
2.170000e-001,-1.284392e-005,1.133298e-005
2.175000e-001,-1.517736e-005,1.012232e-005
2.180000e-001,-1.463088e-005,1.031950e-005
2.185000e-001,-1.192732e-005,1.090426e-005
2.190000e-001,-1.112599e-005,1.042974e-005
2.195000e-001,-1.352215e-005,1.164843e-005
2.200000e-001,-1.318815e-005,1.428013e-005
2.205000e-001,-1.104908e-005,1.492417e-005
2.210000e-001,-9.732224e-006,1.404975e-005
2.215000e-001,-7.499945e-006,1.343741e-005
2.220000e-001,-4.698173e-006,1.408813e-005
2.225000e-001,-3.468958e-006,1.574921e-005
2.230000e-001,-2.359705e-006,1.593972e-005
2.235000e-001,-6.667307e-007,1.426549e-005
2.240000e-001,-1.338439e-007,1.250876e-005
2.245000e-001,-2.461924e-007,1.111547e-005
2.250000e-001,-3.033125e-007,9.429220e-006
2.255000e-001,8.448036e-008,8.301487e-006
2.260000e-001,1.865447e-006,9.505015e-006
2.265000e-001,3.348891e-006,1.149875e-005
2.270000e-001,1.686623e-006,1.236930e-005
2.275000e-001,-3.405287e-007,1.348474e-005
2.280000e-001,7.401136e-007,1.593632e-005
2.285000e-001,1.693571e-006,1.884382e-005
2.290000e-001,-4.785439e-007,2.052529e-005
2.295000e-001,-2.837999e-006,1.973962e-005
2.300000e-001,-3.796475e-006,1.596864e-005
2.305000e-001,-4.035220e-006,1.068945e-005
2.310000e-001,-3.987864e-006,7.310465e-006
2.315000e-001,-5.243542e-006,7.543271e-006
2.320000e-001,-4.258749e-006,8.245622e-006
2.325000e-001,-2.866926e-006,4.849870e-006
2.330000e-001,-3.604419e-006,1.180569e-006
2.335000e-001,-4.380426e-006,2.807288e-006
2.340000e-001,-6.424757e-006,7.315326e-006
2.345000e-001,-8.949665e-006,1.017232e-005
2.350000e-001,-1.037363e-005,1.053883e-005
2.355000e-001,-1.029154e-005,1.059360e-005
2.360000e-001,-1.012559e-005,1.099390e-005
2.365000e-001,-9.032632e-006,1.057734e-005
2.370000e-001,-7.357310e-006,8.725304e-006
2.375000e-001,-6.598862e-006,8.630196e-006
2.380000e-001,-6.753551e-006,1.127560e-005
2.385000e-001,-6.657888e-006,1.425975e-005
2.390000e-001,-5.570304e-006,1.595020e-005
2.395000e-001,-3.940064e-006,1.673253e-005
2.400000e-001,-3.339872e-006,1.787040e-005
2.405000e-001,-3.030143e-006,1.706013e-005
2.410000e-001,-2.053362e-006,1.455328e-005
2.415000e-001,-1.257478e-006,1.261229e-005
2.420000e-001,-4.985672e-007,1.154943e-005
2.425000e-001,-6.897438e-007,1.030007e-005
2.430000e-001,-1.658796e-006,1.088826e-005
2.435000e-001,-2.520320e-006,1.350243e-005
2.440000e-001,-1.104403e-006,1.376222e-005
2.445000e-001,-1.790929e-006,1.249802e-005
2.450000e-001,-4.992817e-006,1.104229e-005
2.455000e-001,-3.982718e-006,9.774138e-006
2.460000e-001,-2.978248e-006,9.372861e-006
2.465000e-001,-4.774658e-006,7.978027e-006
2.470000e-001,-4.591559e-006,5.583582e-006
2.475000e-001,-4.494042e-006,5.384868e-006
2.480000e-001,-6.273272e-006,8.897920e-006
2.485000e-001,-5.464215e-006,1.250696e-005
2.490000e-001,-3.322411e-006,1.185983e-005
2.495000e-001,-3.612296e-006,4.473278e-006
2.500000e-001,-5.229130e-006,-7.055013e-006
2.505000e-001,-6.063207e-006,-1.419379e-005
2.510000e-001,-6.853031e-006,-1.169952e-005
2.515000e-001,-7.939196e-006,-4.543320e-006
2.520000e-001,-8.016103e-006,-1.275696e-007
2.525000e-001,-7.676962e-006,1.382509e-006
2.530000e-001,-8.582636e-006,4.928871e-006
2.535000e-001,-9.737087e-006,1.061700e-005
2.540000e-001,-9.191184e-006,1.307570e-005
2.545000e-001,-7.834478e-006,1.351403e-005
2.550000e-001,-4.771053e-006,1.383033e-005
2.555000e-001,-7.764357e-007,1.236383e-005
2.560000e-001,-4.625491e-007,1.075215e-005
2.565000e-001,-1.840847e-006,1.271766e-005
2.570000e-001,-3.957481e-006,1.474468e-005
2.575000e-001,-5.650963e-006,1.242566e-005
2.580000e-001,-5.749285e-006,1.047988e-005
2.585000e-001,-8.422230e-006,1.140130e-005
2.590000e-001,-1.020771e-005,1.408143e-005
2.595000e-001,-1.151107e-005,1.306404e-005
2.600000e-001,-1.285554e-005,9.265036e-006
2.605000e-001,-9.726931e-006,8.770422e-006
2.610000e-001,-5.563093e-006,1.024005e-005
2.615000e-001,-4.884295e-006,1.141745e-005
2.620000e-001,-5.578294e-006,1.070813e-005
2.625000e-001,-5.504604e-006,1.032072e-005
2.630000e-001,-6.277209e-006,1.148453e-005
2.635000e-001,-6.777005e-006,1.352188e-005
2.640000e-001,-5.971032e-006,1.438496e-005
2.645000e-001,-5.125294e-006,1.331095e-005
2.650000e-001,-4.397862e-006,1.168687e-005
2.655000e-001,-3.600726e-006,9.913369e-006
2.660000e-001,-3.613745e-006,8.372329e-006
2.665000e-001,-3.748954e-006,7.220144e-006
2.670000e-001,-4.667121e-006,7.580521e-006
2.675000e-001,-6.981310e-006,9.388413e-006
2.680000e-001,-9.446946e-006,1.210130e-005
2.685000e-001,-1.019855e-005,1.541787e-005
2.690000e-001,-7.591123e-006,1.672625e-005
2.695000e-001,-4.358396e-006,1.483147e-005
2.700000e-001,-3.205965e-006,1.270854e-005
2.705000e-001,-4.229539e-006,1.143413e-005
2.710000e-001,-5.735547e-006,8.237561e-006
2.715000e-001,-8.201452e-006,7.345484e-006
2.720000e-001,-1.207689e-005,8.496605e-006
2.725000e-001,-1.305065e-005,6.856855e-006
2.730000e-001,-1.207157e-005,6.161517e-006
2.735000e-001,-1.043878e-005,7.024640e-006
2.740000e-001,-7.594732e-006,8.430563e-006
2.745000e-001,-7.431569e-006,8.583469e-006
2.750000e-001,-1.055900e-005,9.624382e-006
2.755000e-001,-1.147651e-005,1.036387e-005
